seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 1 | Train Loss: 0.0517727 | Vali Loss: 0.0179892 | Test Loss: 0.0223126 | Mae Loss: 0.1096177 | SMAPE: 1.1344210 | MASE: 2.7607551
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 2 | Train Loss: 0.0360546 | Vali Loss: 0.0253591 | Test Loss: 0.0297774 | Mae Loss: 0.1177132 | SMAPE: 1.2138262 | MASE: 2.2352300
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 3 | Train Loss: 0.0332978 | Vali Loss: 0.0173026 | Test Loss: 0.0224440 | Mae Loss: 0.1042776 | SMAPE: 1.2514057 | MASE: 2.1813347
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 4 | Train Loss: 0.0309231 | Vali Loss: 0.0181102 | Test Loss: 0.0231814 | Mae Loss: 0.1015714 | SMAPE: 1.4093424 | MASE: 2.2691514
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 5 | Train Loss: 0.0271361 | Vali Loss: 0.0162449 | Test Loss: 0.0225308 | Mae Loss: 0.0924391 | SMAPE: 1.1163388 | MASE: 1.9142225
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 6 | Train Loss: 0.0246343 | Vali Loss: 0.0138434 | Test Loss: 0.0201668 | Mae Loss: 0.0852922 | SMAPE: 0.6220594 | MASE: 1.3690975
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 7 | Train Loss: 0.0268812 | Vali Loss: 0.0132222 | Test Loss: 0.0195133 | Mae Loss: 0.0829146 | SMAPE: 1.0895282 | MASE: 1.6762439
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 8 | Train Loss: 0.0265729 | Vali Loss: 0.0132982 | Test Loss: 0.0197563 | Mae Loss: 0.0836415 | SMAPE: 1.1017463 | MASE: 2.4651821
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 9 | Train Loss: 0.0280229 | Vali Loss: 0.0129616 | Test Loss: 0.0199146 | Mae Loss: 0.0806568 | SMAPE: 0.8492118 | MASE: 1.9446226
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 10 | Train Loss: 0.0263970 | Vali Loss: 0.0138234 | Test Loss: 0.0199640 | Mae Loss: 0.0857475 | SMAPE: 0.8725877 | MASE: 1.2556392
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 11 | Train Loss: 0.0244353 | Vali Loss: 0.0136472 | Test Loss: 0.0199908 | Mae Loss: 0.0845229 | SMAPE: 0.7175503 | MASE: 1.5681683
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 12 | Train Loss: 0.0233024 | Vali Loss: 0.0133757 | Test Loss: 0.0199781 | Mae Loss: 0.0840555 | SMAPE: 0.8577214 | MASE: 1.5567023
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 13 | Train Loss: 0.0275831 | Vali Loss: 0.0137196 | Test Loss: 0.0199649 | Mae Loss: 0.0849485 | SMAPE: 1.2072604 | MASE: 2.3346231
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 14 | Train Loss: 0.0296377 | Vali Loss: 0.0131743 | Test Loss: 0.0200305 | Mae Loss: 0.0824097 | SMAPE: 0.8416134 | MASE: 1.3233516
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 15 | Train Loss: 0.0240264 | Vali Loss: 0.0133618 | Test Loss: 0.0200134 | Mae Loss: 0.0837284 | SMAPE: 0.7025831 | MASE: 1.3898963
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 16 | Train Loss: 0.0236991 | Vali Loss: 0.0135886 | Test Loss: 0.0200136 | Mae Loss: 0.0851439 | SMAPE: 0.7830740 | MASE: 1.4250503
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 17 | Train Loss: 0.0251006 | Vali Loss: 0.0122972 | Test Loss: 0.0200216 | Mae Loss: 0.0790247 | SMAPE: 0.7422978 | MASE: 1.3101413
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 18 | Train Loss: 0.0259240 | Vali Loss: 0.0132104 | Test Loss: 0.0200624 | Mae Loss: 0.0818458 | SMAPE: 0.9356397 | MASE: 1.9060150
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 19 | Train Loss: 0.0266970 | Vali Loss: 0.0129444 | Test Loss: 0.0200150 | Mae Loss: 0.0803044 | SMAPE: 1.2691344 | MASE: 2.1042836
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 20 | Train Loss: 0.0161814 | Vali Loss: 0.0132775 | Test Loss: 0.0200482 | Mae Loss: 0.0826943 | SMAPE: 0.9388144 | MASE: 1.5570585
seq_len: 20 | label_len: 10 | pred_len: 4 | Epoch: 1 | Train Loss: 0.0946273 | Vali Loss: 0.1289900 | Test Loss: 0.0710727 | Mae Loss: 0.3259799 | SMAPE: 3.1124928 | MASE: 5.5105104
seq_len: 20 | label_len: 10 | pred_len: 4 | Epoch: 2 | Train Loss: 0.1020845 | Vali Loss: 0.0435562 | Test Loss: 0.0494683 | Mae Loss: 0.1582931 | SMAPE: 2.3108492 | MASE: 4.2583194
seq_len: 20 | label_len: 10 | pred_len: 4 | Epoch: 3 | Train Loss: 0.0717107 | Vali Loss: 0.0178925 | Test Loss: 0.0438733 | Mae Loss: 0.0915978 | SMAPE: 1.7107397 | MASE: 2.8369837
seq_len: 20 | label_len: 10 | pred_len: 4 | Epoch: 4 | Train Loss: 0.0671916 | Vali Loss: 0.0403091 | Test Loss: 0.0422109 | Mae Loss: 0.1324335 | SMAPE: 1.4748129 | MASE: 2.7554612
seq_len: 20 | label_len: 10 | pred_len: 4 | Epoch: 5 | Train Loss: 0.0518762 | Vali Loss: 0.0603377 | Test Loss: 0.0456225 | Mae Loss: 0.1885509 | SMAPE: 1.8622957 | MASE: 3.2013373
seq_len: 20 | label_len: 10 | pred_len: 4 | Epoch: 6 | Train Loss: 0.0697251 | Vali Loss: 0.0418120 | Test Loss: 0.0452357 | Mae Loss: 0.1504456 | SMAPE: 2.0510321 | MASE: 3.7055714
seq_len: 20 | label_len: 10 | pred_len: 4 | Epoch: 7 | Train Loss: 0.0664511 | Vali Loss: 0.0269579 | Test Loss: 0.0443683 | Mae Loss: 0.1113594 | SMAPE: 1.9479758 | MASE: 3.3267210
seq_len: 20 | label_len: 10 | pred_len: 4 | Epoch: 8 | Train Loss: 0.0544991 | Vali Loss: 0.0591895 | Test Loss: 0.0437469 | Mae Loss: 0.1774832 | SMAPE: 2.0231712 | MASE: 3.5407186
seq_len: 20 | label_len: 10 | pred_len: 4 | Epoch: 9 | Train Loss: 0.0644981 | Vali Loss: 0.0320411 | Test Loss: 0.0438579 | Mae Loss: 0.1172742 | SMAPE: 1.7017695 | MASE: 2.8429048
seq_len: 20 | label_len: 10 | pred_len: 4 | Epoch: 10 | Train Loss: 0.0635693 | Vali Loss: 0.0373021 | Test Loss: 0.0437310 | Mae Loss: 0.1319355 | SMAPE: 1.7367224 | MASE: 2.6678824
seq_len: 20 | label_len: 10 | pred_len: 4 | Epoch: 11 | Train Loss: 0.0668104 | Vali Loss: 0.0594016 | Test Loss: 0.0436701 | Mae Loss: 0.1863166 | SMAPE: 1.2103314 | MASE: 2.5279379
seq_len: 20 | label_len: 10 | pred_len: 4 | Epoch: 12 | Train Loss: 0.0679302 | Vali Loss: 0.0386573 | Test Loss: 0.0436871 | Mae Loss: 0.1305072 | SMAPE: 1.4596596 | MASE: 2.6774156
seq_len: 20 | label_len: 10 | pred_len: 4 | Epoch: 13 | Train Loss: 0.0600455 | Vali Loss: 0.0432693 | Test Loss: 0.0437897 | Mae Loss: 0.1431691 | SMAPE: 1.6811901 | MASE: 2.9437673
seq_len: 30 | label_len: 15 | pred_len: 6 | Epoch: 1 | Train Loss: 0.1388511 | Vali Loss: 0.0702523 | Test Loss: 0.0755671 | Mae Loss: 0.2247122 | SMAPE: 2.5102916 | MASE: 4.4980493
seq_len: 30 | label_len: 15 | pred_len: 6 | Epoch: 2 | Train Loss: 0.1074384 | Vali Loss: 0.1004018 | Test Loss: 0.0851083 | Mae Loss: 0.2838451 | SMAPE: 3.2975976 | MASE: 5.6901951
seq_len: 30 | label_len: 15 | pred_len: 6 | Epoch: 3 | Train Loss: 0.1200011 | Vali Loss: 0.0802616 | Test Loss: 0.0743166 | Mae Loss: 0.2341558 | SMAPE: 2.4359729 | MASE: 4.7022715
seq_len: 30 | label_len: 15 | pred_len: 6 | Epoch: 4 | Train Loss: 0.0968269 | Vali Loss: 0.0652489 | Test Loss: 0.0740681 | Mae Loss: 0.2078301 | SMAPE: 2.2107608 | MASE: 4.3516369
seq_len: 30 | label_len: 15 | pred_len: 6 | Epoch: 5 | Train Loss: 0.0897332 | Vali Loss: 0.0785821 | Test Loss: 0.0643993 | Mae Loss: 0.2283487 | SMAPE: 1.8868768 | MASE: 3.9339571
seq_len: 30 | label_len: 15 | pred_len: 6 | Epoch: 6 | Train Loss: 0.0893186 | Vali Loss: 0.0529650 | Test Loss: 0.0589890 | Mae Loss: 0.1689122 | SMAPE: 1.8096699 | MASE: 3.6575625
seq_len: 30 | label_len: 15 | pred_len: 6 | Epoch: 7 | Train Loss: 0.0900038 | Vali Loss: 0.0314053 | Test Loss: 0.0574543 | Mae Loss: 0.1355382 | SMAPE: 1.5805945 | MASE: 3.3624246
