seq_len,label_len,pred_len,Epoch,Train Loss,Vali Loss,Test Loss,MAE Loss,SMAPE,MASE
30,15,6,1,1.1042915420098738,1.7451921701431274,0.2760087102651596,1.2131175994873047,46.9580803,7.6123047
30,15,6,2,0.9742548628286882,1.6054292917251587,0.2619052181641261,1.1557507514953613,56.7529564,8.9123106
30,15,6,3,0.7462295483459126,0.8996487855911255,0.31624339520931244,0.8430574536323547,34.9909706,5.8897128
30,15,6,4,0.5125201723792336,0.7445870637893677,0.3691971153020859,0.7596432566642761,34.4528961,4.3607240
30,15,6,5,0.42725545167922974,0.6242524981498718,0.3774580682317416,0.6680932641029358,24.6195049,3.4249763
30,15,6,6,0.4246861162510785,0.5337346196174622,0.3918021445473035,0.6146004796028137,27.2558746,4.5725589
30,15,6,7,0.39921709217808465,0.4874252676963806,0.4053647021452586,0.5772143006324768,25.1448364,3.5053952
30,15,6,8,0.41461998359723523,0.48468488454818726,0.3931480000416438,0.5955365300178528,28.9626389,3.8712842
30,15,6,9,0.3846070007844405,0.4405730664730072,0.3880709335207939,0.5441000461578369,23.8691063,3.7691321
30,15,6,10,0.32785759595307434,0.3900120258331299,0.3869835709532102,0.523865282535553,31.7645073,4.5181918
