seq_len,label_len,pred_len,Epoch,Train Loss,Vali Loss,Test Loss,MAE Loss,SMAPE,MASE
40,20,8,1,0.2899882048368454,0.6681612730026245,0.5200617412726084,0.7703529596328735,64.7381744,6.9812593
40,20,8,2,0.2460758715867996,0.7837218046188354,0.43334323167800903,0.8502187728881836,65.4941788,7.3847389
40,20,8,3,0.22929189950227738,0.6435067653656006,0.462118665377299,0.7583897113800049,70.0673752,7.9427681
40,20,8,4,0.2372760757803917,0.7876846194267273,0.4126469095547994,0.8550909757614136,70.2138748,8.0293159
40,20,8,5,0.23203360736370088,0.7370842695236206,0.4186299939950307,0.8258804678916931,73.0478668,8.8983440
40,20,8,6,0.22743396013975142,0.7404348254203796,0.40632253388563794,0.8216878771781921,69.4339142,7.9702082
40,20,8,7,0.2279009848833084,0.776473879814148,0.40907931327819824,0.8495203852653503,71.0894623,8.4350576
40,20,8,8,0.23538338840007783,0.750469446182251,0.4084584216276805,0.8250981569290161,70.7176056,8.2207632
40,20,8,9,0.23599768579006195,0.7454663515090942,0.4093404660622279,0.8242005109786987,66.9577942,7.4763455
40,20,8,10,0.23172072619199752,0.7707294821739197,0.40983190139134723,0.84691321849823,72.9975204,8.4955368
