seq_len,label_len,pred_len,Epoch,Train Loss,Vali Loss,Test Loss,MAE Loss,SMAPE,MASE
40,20,8,1,0.5550246983766556,0.0701509416103363,0.7244190908968449,0.21929702162742615,13.7488785,4.2276421
40,20,8,2,0.2863311588764191,0.07889038324356079,0.7495488102237383,0.2401733100414276,13.2293816,3.7694335
40,20,8,3,0.2914444610476494,0.0823943093419075,0.7182899688680967,0.23851177096366882,14.6037073,4.7161498
40,20,8,4,0.2627094745635986,0.07698240131139755,0.6967580653727055,0.23176857829093933,17.3071899,5.2087746
40,20,8,5,0.27601627707481385,0.0789651870727539,0.7029821413258711,0.23413078486919403,13.3182411,4.1368942
40,20,8,6,0.28201004266738894,0.07707847654819489,0.7117393550773462,0.23168091475963593,16.6809845,5.0537920
40,20,8,7,0.26797248497605325,0.060047447681427,0.7273641700545946,0.20025835931301117,11.5093679,3.5579839
40,20,8,8,0.2725700870156288,0.07910322397947311,0.7327111388246218,0.2351512908935547,14.1576023,4.2396469
40,20,8,9,0.26548130214214327,0.06665688753128052,0.7329570688307285,0.21255844831466675,13.5815592,3.8994944
40,20,8,10,0.26593988984823225,0.07224265486001968,0.7328814938664436,0.22194218635559082,13.9780865,4.4073415
