seq_len,label_len,pred_len,Epoch,Train Loss,Vali Loss,Test Loss,MAE Loss,SMAPE,MASE
50,25,10,1,0.5442222058773041,0.4036354720592499,0.3330794523159663,0.5866549611091614,186.6729431,6.7428184
50,25,10,2,0.3996720380253262,0.590809166431427,0.39400460322697956,0.7314793467521667,191.2988586,8.4480267
50,25,10,3,0.39021413524945575,0.43184155225753784,0.3293000211318334,0.6069782376289368,186.8163452,6.3157053
50,25,10,4,0.37453050414721173,0.4795578122138977,0.35466110209623974,0.6572643518447876,185.6050262,6.4042273
50,25,10,5,0.35958951711654663,0.5134350657463074,0.36212727427482605,0.6724463701248169,187.9634705,7.3507676
50,25,10,6,0.347971820169025,0.536381721496582,0.3507998486359914,0.693435549736023,187.2777405,7.0788136
50,25,10,7,0.34006647600067985,0.49411362409591675,0.3430892825126648,0.6652999520301819,189.4358215,7.5223465
50,25,10,8,0.35478346215354073,0.4593391418457031,0.3414878100156784,0.6332908868789673,188.3807831,6.8617830
50,25,10,9,0.3535928858651055,0.5450776815414429,0.3413094182809194,0.7002375721931458,189.5231934,7.7792640
50,25,10,10,0.3545484460062451,0.47611865401268005,0.34191769858201343,0.648444652557373,189.5241547,8.1527863
