seq_len,label_len,pred_len,Epoch,Train Loss,Vali Loss,Test Loss,MAE Loss,SMAPE,MASE
50,25,10,1,0.4367059783803092,0.1215313971042633,0.13789132609963417,0.2719842493534088,45.7037926,2.1358683
50,25,10,2,0.3461464179886712,0.1728261113166809,0.15287253012259802,0.3665786385536194,55.8722992,2.7491088
50,25,10,3,0.31791847778691185,0.22196471691131592,0.16217330719033876,0.3977145850658417,51.9717522,2.7132773
50,25,10,4,0.2911130173338784,0.19088639318943024,0.17781278739372888,0.3984476327896118,55.6166229,3.0356176
50,25,10,5,0.2949712955289417,0.19813665747642517,0.16267657155791918,0.3951147496700287,54.6922150,2.8162830
50,25,10,6,0.3093597888946533,0.19336146116256714,0.16528635720411936,0.39329221844673157,51.1184998,2.7719271
50,25,10,7,0.2983377344078488,0.2021891325712204,0.16924244041244188,0.4050162434577942,52.4528503,2.8273275
50,25,10,8,0.30801182157463497,0.23037637770175934,0.16865246246258417,0.4274831712245941,57.8523521,3.0489430
50,25,10,9,0.3015685048368242,0.21764500439167023,0.1683110905190309,0.41929545998573303,53.1453018,2.8032570
50,25,10,10,0.28533702260918087,0.20106235146522522,0.1680326946079731,0.4016316831111908,52.0625992,2.7627468
