seq_len,label_len,pred_len,Epoch,Train Loss,Vali Loss,Test Loss,MAE Loss,SMAPE,MASE
10,5,2,1,0.08998283801170495,0.03818467631936073,0.08816868346184492,0.15299806743860245,6.1781197,2.4941525
10,5,2,2,0.08459533235201469,0.0937260314822197,0.1783790523186326,0.2595424950122833,11.6412487,3.5218616
10,5,2,3,0.08024935123439018,0.09428821876645088,0.17894984874874353,0.2563977763056755,10.2504511,3.8303514
10,5,2,4,0.07756821882839386,0.07533144764602184,0.16190224839374423,0.2259967401623726,8.3127613,3.7061660
10,5,2,5,0.08059378770681527,0.08089546859264374,0.16072279401123524,0.2354777604341507,8.1407328,3.1344206
10,5,2,6,0.07329390341272721,0.07948749512434006,0.15216967836022377,0.2336147204041481,6.4949045,2.0837421
10,5,2,7,0.07387805859056804,0.07249552756547928,0.1413663625717163,0.21804535388946533,7.9238577,2.5803657
10,5,2,8,0.07128155346100147,0.06776826083660126,0.13425229769200087,0.2093866616487503,6.6367774,2.1081791
10,5,2,9,0.07025930973199698,0.0652852188795805,0.131355419754982,0.2031138390302658,9.2711172,3.6720979
10,5,2,10,0.0662624451976556,0.06670729070901871,0.1304718218743801,0.20574095100164413,5.1991205,1.9570192
