seq_len,label_len,pred_len,Epoch,Train Loss,Vali Loss,Test Loss,MAE Loss,SMAPE,MASE
30,15,6,1,0.5011199685660276,0.8353695869445801,0.9714010953903198,0.8306283354759216,40.7783737,4.4792418
30,15,6,2,0.43080502342094074,0.8065765500068665,0.9500120282173157,0.8128572106361389,39.3181267,4.4360380
30,15,6,3,0.4268311858177185,0.7864023447036743,0.9467896024386088,0.8165855407714844,37.5317497,4.2201734
30,15,6,4,0.378362314267592,0.7521069645881653,0.9401581684748331,0.7910954356193542,46.3683891,5.2632475
30,15,6,5,0.37333236363801087,0.729127824306488,0.9450645446777344,0.7796187996864319,32.9406357,3.7660167
30,15,6,6,0.31347778981382196,0.6856948733329773,0.95159912109375,0.7349746227264404,32.5712814,3.6752019
30,15,6,7,0.3064812272787094,0.6376391649246216,0.9545979698499044,0.7180315852165222,33.0765038,3.9622133
30,15,6,8,0.30000677840276196,0.554107666015625,0.9545221328735352,0.650618851184845,36.6164818,4.3880630
30,15,6,9,0.28194508904760535,0.5736470818519592,0.9537891546885172,0.6606784462928772,29.3559723,3.4977610
30,15,6,10,0.28838897157799115,0.6163643598556519,0.9527440071105957,0.7031940817832947,34.7050171,4.1357460
