seq_len,label_len,pred_len,Epoch,Train Loss,Vali Loss,Test Loss,MAE Loss,SMAPE,MASE
10,5,2,1,0.24378966024288765,0.0957847461104393,0.33417228423058987,0.23232132196426392,88.0512085,1.6084023
10,5,2,2,0.21764550128808388,0.10407999530434608,0.33861404843628407,0.24450813978910446,112.0022659,1.9907521
10,5,2,3,0.17310509343559927,0.09086105972528458,0.17726986855268478,0.22091388702392578,96.4497223,1.1784450
10,5,2,4,0.11843420951985396,0.10464716702699661,0.14265943132340908,0.24175392091274261,108.4510117,1.9236392
10,5,2,5,0.11747277656999919,0.08377218246459961,0.13338214438408613,0.21761851012706757,93.5972214,1.4122527
10,5,2,6,0.11384948858847985,0.10505763068795204,0.1268979087471962,0.2478683441877365,80.3763657,1.4880514
10,5,2,7,0.10621545535440628,0.10748407617211342,0.12114263977855444,0.2502397745847702,93.9849167,1.5192255
10,5,2,8,0.08063840264311203,0.10819123685359955,0.11890003643929958,0.24901103228330612,92.1047440,1.4108518
10,5,2,9,0.11005345187508143,0.10710718855261803,0.11811436619609594,0.24424079805612564,85.1677399,1.5845581
10,5,2,10,0.08531703900259274,0.10933268442749977,0.11763042025268078,0.2490517720580101,74.4919968,1.6427286
