seq_len,label_len,pred_len,Epoch,Train Loss,Vali Loss,Test Loss,MAE Loss,SMAPE,MASE
30,15,6,1,0.3029531809416684,0.19012176990509033,0.16928771634896597,0.35625898838043213,27.8738194,2.4327681
30,15,6,2,0.23504462228579956,0.17929859459400177,0.1677044853568077,0.3423369526863098,34.7292023,3.1223657
30,15,6,3,0.24046467380090195,0.12893366813659668,0.18318099776903787,0.295319139957428,27.8816662,2.5388005
30,15,6,4,0.2212233624675057,0.17071664333343506,0.16510497778654099,0.33844539523124695,35.9963341,3.3020186
30,15,6,5,0.22171426767652685,0.1938100904226303,0.16391918063163757,0.3727077543735504,26.1194878,2.2543440
30,15,6,6,0.22603278810327704,0.20453675091266632,0.16814063489437103,0.39038172364234924,28.8523045,2.5855708
30,15,6,7,0.22559679231860422,0.19470377266407013,0.1671274701754252,0.37911123037338257,37.4304161,3.1372161
30,15,6,8,0.2248022651130503,0.19014565646648407,0.16574264814456305,0.3635573387145996,33.8407211,3.1262507
30,15,6,9,0.21467892554673282,0.1728513091802597,0.16430950909852982,0.3485476076602936,33.2349243,3.0592682
30,15,6,10,0.20739135552536359,0.1505587100982666,0.1634931912024816,0.32177743315696716,36.9794731,3.1922195
