seq_len,label_len,pred_len,Epoch,Train Loss,Vali Loss,Test Loss,MAE Loss,SMAPE,MASE
10,5,2,1,0.06700318507277049,0.07030420750379562,0.2704816348850727,0.2114015817642212,17.0944366,1.8433168
10,5,2,2,0.062326996945417844,0.09073282033205032,0.211556077003479,0.23006942868232727,12.8099527,2.2582419
10,5,2,3,0.05151901308160562,0.034453198313713074,0.11760581657290459,0.1431306153535843,10.4523001,1.4630989
10,5,2,4,0.05380316322239546,0.05053066089749336,0.11398774571716785,0.1548793986439705,14.0600233,1.8756758
10,5,2,5,0.04632559690911036,0.053283724933862686,0.10961110703647137,0.16347655653953552,11.5690098,1.6125878
10,5,2,6,0.04564825244821035,0.05196118913590908,0.10664505511522293,0.15823132917284966,6.6586390,1.2328510
10,5,2,7,0.0428549015464691,0.05264021083712578,0.10640106908977032,0.1612442061305046,10.0049992,1.3459407
10,5,2,8,0.046106234479408995,0.05242596659809351,0.10592837911099195,0.16001805663108826,6.1847391,1.1136035
10,5,2,9,0.045885571206991486,0.05218001501634717,0.10556165780872107,0.15872828289866447,12.0973616,1.7679856
10,5,2,10,0.043397762024631865,0.052298445254564285,0.10521661583334208,0.1592978835105896,8.0991077,1.4787757
