seq_len,label_len,pred_len,Epoch,Train Loss,Vali Loss,Test Loss,MAE Loss,SMAPE,MASE
10,5,2,1,0.4412117428504504,0.1873820349574089,0.5256951116025448,0.3654349744319916,27.8093071,1.8412591
10,5,2,2,0.42976744587604815,0.1518959403038025,0.49032973125576973,0.34216755628585815,37.5843849,2.1273417
10,5,2,3,0.34392217374764955,0.09049300476908684,0.28256390057504177,0.22698412835597992,21.9725876,1.3814955
10,5,2,4,0.257712473663,0.08076111599802971,0.26009869761765003,0.20750387012958527,21.5983353,1.3946877
10,5,2,5,0.24304308025882795,0.0831030011177063,0.24195396527647972,0.2145514413714409,23.0037689,1.2429131
10,5,2,6,0.24427416863349768,0.07996529899537563,0.23910696804523468,0.20629800856113434,22.9851284,1.3525002
10,5,2,7,0.2475410413283568,0.08098624274134636,0.24364216811954975,0.2085709050297737,16.4648762,1.0124314
10,5,2,8,0.24643472696726137,0.0644226111471653,0.24559052288532257,0.18945559859275818,20.2579594,1.3543804
10,5,2,9,0.23982483263199145,0.07673768699169159,0.24673272296786308,0.1989787444472313,18.3618164,1.1761645
10,5,2,10,0.24634885501403075,0.06446123868227005,0.24677366390824318,0.18941166251897812,18.0331936,1.2051656
