seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 1 | Train Loss: 0.2714627 | Vali Loss: 0.9068004 | Test Loss: 0.4885228 | Mae Loss: 0.8833412 | SMAPE: 27.2872143 | MASE: 3.9824581
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 2 | Train Loss: 0.2729818 | Vali Loss: 0.7380569 | Test Loss: 0.4088367 | Mae Loss: 0.8040976 | SMAPE: 28.9692154 | MASE: 3.2454247
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 3 | Train Loss: 0.2344821 | Vali Loss: 0.4528255 | Test Loss: 0.2683063 | Mae Loss: 0.5914054 | SMAPE: 17.9419727 | MASE: 3.3574255
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 4 | Train Loss: 0.1738516 | Vali Loss: 0.2077967 | Test Loss: 0.1630605 | Mae Loss: 0.3430818 | SMAPE: 13.0968199 | MASE: 2.0293202
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 5 | Train Loss: 0.1519219 | Vali Loss: 0.3364983 | Test Loss: 0.2007172 | Mae Loss: 0.4950746 | SMAPE: 15.5500650 | MASE: 2.0045748
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 6 | Train Loss: 0.1474612 | Vali Loss: 0.3292717 | Test Loss: 0.1959508 | Mae Loss: 0.4907299 | SMAPE: 12.8359423 | MASE: 2.1534824
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 7 | Train Loss: 0.1408799 | Vali Loss: 0.3113642 | Test Loss: 0.1867302 | Mae Loss: 0.4663419 | SMAPE: 15.1189213 | MASE: 2.5733035
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 8 | Train Loss: 0.1434063 | Vali Loss: 0.2947552 | Test Loss: 0.1820783 | Mae Loss: 0.4469283 | SMAPE: 14.2697735 | MASE: 2.8977940
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 9 | Train Loss: 0.1340535 | Vali Loss: 0.2887987 | Test Loss: 0.1803719 | Mae Loss: 0.4398350 | SMAPE: 17.7892094 | MASE: 2.3378236
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 10 | Train Loss: 0.1232671 | Vali Loss: 0.2856150 | Test Loss: 0.1794624 | Mae Loss: 0.4339894 | SMAPE: 10.9501657 | MASE: 2.0264220
seq_len: 20 | label_len: 10 | pred_len: 4 | Epoch: 1 | Train Loss: 0.4987026 | Vali Loss: 2.3673868 | Test Loss: 0.7085450 | Mae Loss: 1.4094107 | SMAPE: 50.5782471 | MASE: 6.7294521
seq_len: 20 | label_len: 10 | pred_len: 4 | Epoch: 2 | Train Loss: 0.4461661 | Vali Loss: 2.5534322 | Test Loss: 0.6762660 | Mae Loss: 1.5298470 | SMAPE: 61.4994164 | MASE: 9.9032402
seq_len: 20 | label_len: 10 | pred_len: 4 | Epoch: 3 | Train Loss: 0.4620626 | Vali Loss: 2.7259948 | Test Loss: 0.7035318 | Mae Loss: 1.5649050 | SMAPE: 55.3508148 | MASE: 8.4130230
seq_len: 20 | label_len: 10 | pred_len: 4 | Epoch: 4 | Train Loss: 0.4399407 | Vali Loss: 2.4703963 | Test Loss: 0.7143267 | Mae Loss: 1.5272425 | SMAPE: 48.7206955 | MASE: 6.7226901
seq_len: 20 | label_len: 10 | pred_len: 4 | Epoch: 5 | Train Loss: 0.4330524 | Vali Loss: 3.1383178 | Test Loss: 0.7261318 | Mae Loss: 1.7325690 | SMAPE: 56.4052124 | MASE: 7.3575678
seq_len: 20 | label_len: 10 | pred_len: 4 | Epoch: 6 | Train Loss: 0.4109167 | Vali Loss: 2.2844510 | Test Loss: 0.6840415 | Mae Loss: 1.4433298 | SMAPE: 51.8105011 | MASE: 6.4811587
seq_len: 20 | label_len: 10 | pred_len: 4 | Epoch: 7 | Train Loss: 0.3850146 | Vali Loss: 2.2216258 | Test Loss: 0.6407346 | Mae Loss: 1.4437140 | SMAPE: 39.8599548 | MASE: 6.1815906
seq_len: 20 | label_len: 10 | pred_len: 4 | Epoch: 8 | Train Loss: 0.3376841 | Vali Loss: 1.9593924 | Test Loss: 0.6046924 | Mae Loss: 1.3443539 | SMAPE: 54.6946297 | MASE: 7.9381232
seq_len: 20 | label_len: 10 | pred_len: 4 | Epoch: 9 | Train Loss: 0.3326946 | Vali Loss: 2.0721064 | Test Loss: 0.5897574 | Mae Loss: 1.3873711 | SMAPE: 53.2500763 | MASE: 6.7492299
seq_len: 20 | label_len: 10 | pred_len: 4 | Epoch: 10 | Train Loss: 0.3160339 | Vali Loss: 1.8344607 | Test Loss: 0.5799262 | Mae Loss: 1.2919307 | SMAPE: 44.4382668 | MASE: 5.8586316
seq_len: 30 | label_len: 15 | pred_len: 6 | Epoch: 1 | Train Loss: 0.6271387 | Vali Loss: 4.1498814 | Test Loss: 1.1091345 | Mae Loss: 1.9103991 | SMAPE: 63.4676094 | MASE: 9.5993023
seq_len: 30 | label_len: 15 | pred_len: 6 | Epoch: 2 | Train Loss: 0.5787643 | Vali Loss: 3.7816653 | Test Loss: 0.9879637 | Mae Loss: 1.8304266 | SMAPE: 68.8307343 | MASE: 12.2602015
seq_len: 30 | label_len: 15 | pred_len: 6 | Epoch: 3 | Train Loss: 0.4912517 | Vali Loss: 2.5693190 | Test Loss: 0.7695777 | Mae Loss: 1.4963517 | SMAPE: 53.8044395 | MASE: 8.8390551
seq_len: 30 | label_len: 15 | pred_len: 6 | Epoch: 4 | Train Loss: 0.3827249 | Vali Loss: 2.3052390 | Test Loss: 0.7788428 | Mae Loss: 1.4389471 | SMAPE: 53.9018822 | MASE: 8.4392328
seq_len: 30 | label_len: 15 | pred_len: 6 | Epoch: 5 | Train Loss: 0.3255352 | Vali Loss: 1.7651964 | Test Loss: 0.7128227 | Mae Loss: 1.2512716 | SMAPE: 38.9554100 | MASE: 5.4226556
seq_len: 30 | label_len: 15 | pred_len: 6 | Epoch: 6 | Train Loss: 0.3081742 | Vali Loss: 1.6033515 | Test Loss: 0.6698893 | Mae Loss: 1.1736659 | SMAPE: 39.0257759 | MASE: 6.5252104
seq_len: 30 | label_len: 15 | pred_len: 6 | Epoch: 7 | Train Loss: 0.3049221 | Vali Loss: 1.4774069 | Test Loss: 0.6570239 | Mae Loss: 1.1277117 | SMAPE: 33.1130676 | MASE: 5.1238337
seq_len: 30 | label_len: 15 | pred_len: 6 | Epoch: 8 | Train Loss: 0.2963587 | Vali Loss: 1.4078735 | Test Loss: 0.6559575 | Mae Loss: 1.1041127 | SMAPE: 42.0305023 | MASE: 6.5501866
seq_len: 30 | label_len: 15 | pred_len: 6 | Epoch: 9 | Train Loss: 0.2818406 | Vali Loss: 1.4119775 | Test Loss: 0.6530563 | Mae Loss: 1.1070085 | SMAPE: 28.6808605 | MASE: 4.8285642
seq_len: 30 | label_len: 15 | pred_len: 6 | Epoch: 10 | Train Loss: 0.2687603 | Vali Loss: 1.4182718 | Test Loss: 0.6523054 | Mae Loss: 1.1165894 | SMAPE: 43.2094307 | MASE: 7.3836865
