seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 1 | Train Loss: 0.0899828 | Vali Loss: 0.0381847 | Test Loss: 0.0881687 | Mae Loss: 0.1529981 | SMAPE: 6.1781197 | MASE: 2.4941525
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 2 | Train Loss: 0.0845953 | Vali Loss: 0.0937260 | Test Loss: 0.1783791 | Mae Loss: 0.2595425 | SMAPE: 11.6412487 | MASE: 3.5218616
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 3 | Train Loss: 0.0802494 | Vali Loss: 0.0942882 | Test Loss: 0.1789498 | Mae Loss: 0.2563978 | SMAPE: 10.2504511 | MASE: 3.8303514
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 4 | Train Loss: 0.0775682 | Vali Loss: 0.0753314 | Test Loss: 0.1619022 | Mae Loss: 0.2259967 | SMAPE: 8.3127613 | MASE: 3.7061660
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 5 | Train Loss: 0.0805938 | Vali Loss: 0.0808955 | Test Loss: 0.1607228 | Mae Loss: 0.2354778 | SMAPE: 8.1407328 | MASE: 3.1344206
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 6 | Train Loss: 0.0732939 | Vali Loss: 0.0794875 | Test Loss: 0.1521697 | Mae Loss: 0.2336147 | SMAPE: 6.4949045 | MASE: 2.0837421
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 7 | Train Loss: 0.0738781 | Vali Loss: 0.0724955 | Test Loss: 0.1413664 | Mae Loss: 0.2180454 | SMAPE: 7.9238577 | MASE: 2.5803657
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 8 | Train Loss: 0.0712816 | Vali Loss: 0.0677683 | Test Loss: 0.1342523 | Mae Loss: 0.2093867 | SMAPE: 6.6367774 | MASE: 2.1081791
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 9 | Train Loss: 0.0702593 | Vali Loss: 0.0652852 | Test Loss: 0.1313554 | Mae Loss: 0.2031138 | SMAPE: 9.2711172 | MASE: 3.6720979
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 10 | Train Loss: 0.0662624 | Vali Loss: 0.0667073 | Test Loss: 0.1304718 | Mae Loss: 0.2057410 | SMAPE: 5.1991205 | MASE: 1.9570192
seq_len: 20 | label_len: 10 | pred_len: 4 | Epoch: 1 | Train Loss: 0.1453225 | Vali Loss: 0.2467917 | Test Loss: 0.1976472 | Mae Loss: 0.4525163 | SMAPE: 16.7238121 | MASE: 5.6171036
