seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 1 | Train Loss: 0.0670032 | Vali Loss: 0.0703042 | Test Loss: 0.2704816 | Mae Loss: 0.2114016 | SMAPE: 17.0944366 | MASE: 1.8433168
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 2 | Train Loss: 0.0623270 | Vali Loss: 0.0907328 | Test Loss: 0.2115561 | Mae Loss: 0.2300694 | SMAPE: 12.8099527 | MASE: 2.2582419
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 3 | Train Loss: 0.0515190 | Vali Loss: 0.0344532 | Test Loss: 0.1176058 | Mae Loss: 0.1431306 | SMAPE: 10.4523001 | MASE: 1.4630989
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 4 | Train Loss: 0.0538032 | Vali Loss: 0.0505307 | Test Loss: 0.1139877 | Mae Loss: 0.1548794 | SMAPE: 14.0600233 | MASE: 1.8756758
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 5 | Train Loss: 0.0463256 | Vali Loss: 0.0532837 | Test Loss: 0.1096111 | Mae Loss: 0.1634766 | SMAPE: 11.5690098 | MASE: 1.6125878
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 6 | Train Loss: 0.0456483 | Vali Loss: 0.0519612 | Test Loss: 0.1066451 | Mae Loss: 0.1582313 | SMAPE: 6.6586390 | MASE: 1.2328510
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 7 | Train Loss: 0.0428549 | Vali Loss: 0.0526402 | Test Loss: 0.1064011 | Mae Loss: 0.1612442 | SMAPE: 10.0049992 | MASE: 1.3459407
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 8 | Train Loss: 0.0461062 | Vali Loss: 0.0524260 | Test Loss: 0.1059284 | Mae Loss: 0.1600181 | SMAPE: 6.1847391 | MASE: 1.1136035
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 9 | Train Loss: 0.0458856 | Vali Loss: 0.0521800 | Test Loss: 0.1055617 | Mae Loss: 0.1587283 | SMAPE: 12.0973616 | MASE: 1.7679856
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 10 | Train Loss: 0.0433978 | Vali Loss: 0.0522984 | Test Loss: 0.1052166 | Mae Loss: 0.1592979 | SMAPE: 8.0991077 | MASE: 1.4787757
seq_len: 20 | label_len: 10 | pred_len: 4 | Epoch: 1 | Train Loss: 0.1187528 | Vali Loss: 0.0774073 | Test Loss: 0.3805688 | Mae Loss: 0.2128408 | SMAPE: 15.1554270 | MASE: 1.5908613
