seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 1 | Train Loss: 0.2968217 | Vali Loss: 0.3829543 | Test Loss: 0.2127920 | Mae Loss: 0.5248574 | SMAPE: 21.2604485 | MASE: 3.6951802
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 2 | Train Loss: 0.3152756 | Vali Loss: 0.5102784 | Test Loss: 0.1984332 | Mae Loss: 0.6152970 | SMAPE: 23.1382694 | MASE: 2.8358767
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 3 | Train Loss: 0.2735474 | Vali Loss: 0.3637369 | Test Loss: 0.2193805 | Mae Loss: 0.5065534 | SMAPE: 20.6168175 | MASE: 3.9525568
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 4 | Train Loss: 0.2598404 | Vali Loss: 0.2104681 | Test Loss: 0.2097759 | Mae Loss: 0.3745837 | SMAPE: 22.2083549 | MASE: 2.8535028
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 5 | Train Loss: 0.1883452 | Vali Loss: 0.1175386 | Test Loss: 0.1918955 | Mae Loss: 0.2854203 | SMAPE: 13.0819006 | MASE: 2.1536620
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 6 | Train Loss: 0.1716043 | Vali Loss: 0.1143081 | Test Loss: 0.1830506 | Mae Loss: 0.2888923 | SMAPE: 12.3625202 | MASE: 2.2683828
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 7 | Train Loss: 0.1487676 | Vali Loss: 0.1130841 | Test Loss: 0.1750067 | Mae Loss: 0.2863392 | SMAPE: 15.7597303 | MASE: 2.3344665
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 8 | Train Loss: 0.1375037 | Vali Loss: 0.1151887 | Test Loss: 0.1732006 | Mae Loss: 0.2909250 | SMAPE: 18.4879398 | MASE: 2.7507696
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 9 | Train Loss: 0.1397671 | Vali Loss: 0.1055837 | Test Loss: 0.1719705 | Mae Loss: 0.2803659 | SMAPE: 17.2372208 | MASE: 2.3140314
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 10 | Train Loss: 0.1390105 | Vali Loss: 0.1137357 | Test Loss: 0.1713659 | Mae Loss: 0.2855366 | SMAPE: 9.2022638 | MASE: 1.6947691
seq_len: 20 | label_len: 10 | pred_len: 4 | Epoch: 1 | Train Loss: 0.7907114 | Vali Loss: 0.7130553 | Test Loss: 0.3098803 | Mae Loss: 0.7452674 | SMAPE: 31.8491726 | MASE: 4.9451652
seq_len: 20 | label_len: 10 | pred_len: 4 | Epoch: 2 | Train Loss: 0.6770710 | Vali Loss: 0.7075719 | Test Loss: 0.2482327 | Mae Loss: 0.7588200 | SMAPE: 37.8482208 | MASE: 5.3953419
seq_len: 20 | label_len: 10 | pred_len: 4 | Epoch: 3 | Train Loss: 0.4262816 | Vali Loss: 0.5854128 | Test Loss: 0.3315673 | Mae Loss: 0.6444797 | SMAPE: 28.8212051 | MASE: 4.5844011
