seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 1 | Train Loss: 0.4018907 | Vali Loss: 0.7162036 | Test Loss: 0.2218708 | Mae Loss: 0.7707391 | SMAPE: 131.0460968 | MASE: 4.6911111
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 2 | Train Loss: 0.3760684 | Vali Loss: 0.8249925 | Test Loss: 0.2333893 | Mae Loss: 0.8253793 | SMAPE: 123.2175827 | MASE: 5.7557340
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 3 | Train Loss: 0.3727904 | Vali Loss: 0.5556444 | Test Loss: 0.2034008 | Mae Loss: 0.6694040 | SMAPE: 128.1591644 | MASE: 5.2562170
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 4 | Train Loss: 0.2819967 | Vali Loss: 0.3626096 | Test Loss: 0.1554054 | Mae Loss: 0.5334133 | SMAPE: 109.8236465 | MASE: 5.1285343
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 5 | Train Loss: 0.2079080 | Vali Loss: 0.1902716 | Test Loss: 0.1087578 | Mae Loss: 0.3826605 | SMAPE: 98.8372955 | MASE: 3.2925904
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 6 | Train Loss: 0.2044091 | Vali Loss: 0.1249719 | Test Loss: 0.0947175 | Mae Loss: 0.2995245 | SMAPE: 90.2103271 | MASE: 1.9875771
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 7 | Train Loss: 0.1730377 | Vali Loss: 0.0991485 | Test Loss: 0.0923034 | Mae Loss: 0.2640704 | SMAPE: 94.5278015 | MASE: 2.1877005
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 8 | Train Loss: 0.1946775 | Vali Loss: 0.0884906 | Test Loss: 0.0902400 | Mae Loss: 0.2485403 | SMAPE: 88.3785095 | MASE: 2.7260582
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 9 | Train Loss: 0.2027061 | Vali Loss: 0.0850781 | Test Loss: 0.0892269 | Mae Loss: 0.2408804 | SMAPE: 99.4344330 | MASE: 2.6336694
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 10 | Train Loss: 0.1611698 | Vali Loss: 0.0846299 | Test Loss: 0.0890302 | Mae Loss: 0.2407796 | SMAPE: 79.6592865 | MASE: 1.3484025
seq_len: 20 | label_len: 10 | pred_len: 4 | Epoch: 1 | Train Loss: 0.9427429 | Vali Loss: 1.5266476 | Test Loss: 0.3082196 | Mae Loss: 1.1814972 | SMAPE: 145.8212891 | MASE: 10.8614798
seq_len: 20 | label_len: 10 | pred_len: 4 | Epoch: 2 | Train Loss: 0.6498555 | Vali Loss: 1.8680978 | Test Loss: 0.3252234 | Mae Loss: 1.3141687 | SMAPE: 135.9868469 | MASE: 9.7819118
seq_len: 20 | label_len: 10 | pred_len: 4 | Epoch: 3 | Train Loss: 0.6009619 | Vali Loss: 1.9208195 | Test Loss: 0.3305103 | Mae Loss: 1.3327482 | SMAPE: 156.0096436 | MASE: 11.8755474
seq_len: 20 | label_len: 10 | pred_len: 4 | Epoch: 4 | Train Loss: 0.6032696 | Vali Loss: 1.8817649 | Test Loss: 0.3106207 | Mae Loss: 1.3295510 | SMAPE: 159.3249054 | MASE: 10.8012018
seq_len: 20 | label_len: 10 | pred_len: 4 | Epoch: 5 | Train Loss: 0.5684039 | Vali Loss: 1.7646103 | Test Loss: 0.2793225 | Mae Loss: 1.2663418 | SMAPE: 144.2480927 | MASE: 10.5758734
seq_len: 20 | label_len: 10 | pred_len: 4 | Epoch: 6 | Train Loss: 0.4918436 | Vali Loss: 1.3308132 | Test Loss: 0.2452431 | Mae Loss: 1.0935316 | SMAPE: 148.9580841 | MASE: 8.4414425
seq_len: 20 | label_len: 10 | pred_len: 4 | Epoch: 7 | Train Loss: 0.4729318 | Vali Loss: 1.1076783 | Test Loss: 0.2233831 | Mae Loss: 0.9900821 | SMAPE: 172.4289856 | MASE: 9.3514481
seq_len: 20 | label_len: 10 | pred_len: 4 | Epoch: 8 | Train Loss: 0.4345980 | Vali Loss: 1.1194081 | Test Loss: 0.2127531 | Mae Loss: 0.9992039 | SMAPE: 137.7362213 | MASE: 7.6199908
