seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 1 | Train Loss: 0.0742684 | Vali Loss: 0.2687047 | Test Loss: 0.1542510 | Mae Loss: 0.4242697 | SMAPE: 41.3703995 | MASE: 4.6180220
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 2 | Train Loss: 0.0676860 | Vali Loss: 0.2748459 | Test Loss: 0.1556913 | Mae Loss: 0.4214956 | SMAPE: 36.0514412 | MASE: 3.5460320
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 3 | Train Loss: 0.0653096 | Vali Loss: 0.2086193 | Test Loss: 0.1449768 | Mae Loss: 0.3703576 | SMAPE: 33.4936867 | MASE: 3.4861219
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 4 | Train Loss: 0.0567503 | Vali Loss: 0.1669137 | Test Loss: 0.1196360 | Mae Loss: 0.3128445 | SMAPE: 40.0222321 | MASE: 4.1333132
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 5 | Train Loss: 0.0441359 | Vali Loss: 0.1041117 | Test Loss: 0.1003085 | Mae Loss: 0.2516952 | SMAPE: 24.8485851 | MASE: 2.6547267
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 6 | Train Loss: 0.0396304 | Vali Loss: 0.0729955 | Test Loss: 0.0954664 | Mae Loss: 0.2130909 | SMAPE: 13.7236233 | MASE: 1.4048598
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 7 | Train Loss: 0.0364112 | Vali Loss: 0.0619211 | Test Loss: 0.0942479 | Mae Loss: 0.1872980 | SMAPE: 25.6653690 | MASE: 2.0474157
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 8 | Train Loss: 0.0370579 | Vali Loss: 0.0600950 | Test Loss: 0.0927148 | Mae Loss: 0.1841523 | SMAPE: 18.1036224 | MASE: 1.6603711
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 9 | Train Loss: 0.0406660 | Vali Loss: 0.0585402 | Test Loss: 0.0920756 | Mae Loss: 0.1848966 | SMAPE: 24.1129456 | MASE: 2.2241631
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 10 | Train Loss: 0.0343534 | Vali Loss: 0.0579851 | Test Loss: 0.0918226 | Mae Loss: 0.1818913 | SMAPE: 11.1312094 | MASE: 1.2908993
seq_len: 20 | label_len: 10 | pred_len: 4 | Epoch: 1 | Train Loss: 0.1763173 | Vali Loss: 0.7150800 | Test Loss: 0.2831623 | Mae Loss: 0.7534546 | SMAPE: 60.6780815 | MASE: 6.9546223
seq_len: 20 | label_len: 10 | pred_len: 4 | Epoch: 2 | Train Loss: 0.1305286 | Vali Loss: 0.6659860 | Test Loss: 0.3184214 | Mae Loss: 0.7184863 | SMAPE: 67.7345657 | MASE: 7.6360044
seq_len: 20 | label_len: 10 | pred_len: 4 | Epoch: 3 | Train Loss: 0.1363180 | Vali Loss: 0.7358314 | Test Loss: 0.2911797 | Mae Loss: 0.7570435 | SMAPE: 69.5238113 | MASE: 8.3146868
seq_len: 20 | label_len: 10 | pred_len: 4 | Epoch: 4 | Train Loss: 0.1246142 | Vali Loss: 0.4414967 | Test Loss: 0.2514201 | Mae Loss: 0.5865159 | SMAPE: 54.7562675 | MASE: 6.3060570
seq_len: 20 | label_len: 10 | pred_len: 4 | Epoch: 5 | Train Loss: 0.1033724 | Vali Loss: 0.5880779 | Test Loss: 0.2102563 | Mae Loss: 0.6957349 | SMAPE: 52.8954391 | MASE: 5.5954032
seq_len: 20 | label_len: 10 | pred_len: 4 | Epoch: 6 | Train Loss: 0.0935435 | Vali Loss: 0.3725946 | Test Loss: 0.2092831 | Mae Loss: 0.5047712 | SMAPE: 51.1354752 | MASE: 5.2265086
seq_len: 20 | label_len: 10 | pred_len: 4 | Epoch: 7 | Train Loss: 0.0857555 | Vali Loss: 0.4144337 | Test Loss: 0.1902984 | Mae Loss: 0.5577852 | SMAPE: 39.0880203 | MASE: 4.2186499
seq_len: 20 | label_len: 10 | pred_len: 4 | Epoch: 8 | Train Loss: 0.0783858 | Vali Loss: 0.3644776 | Test Loss: 0.1839160 | Mae Loss: 0.5031333 | SMAPE: 65.5368423 | MASE: 6.7774734
seq_len: 20 | label_len: 10 | pred_len: 4 | Epoch: 9 | Train Loss: 0.0853374 | Vali Loss: 0.4099353 | Test Loss: 0.1820563 | Mae Loss: 0.5464273 | SMAPE: 48.1173935 | MASE: 4.5066409
