seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 1 | Train Loss: 0.0883867 | Vali Loss: 0.1662271 | Test Loss: 0.0728543 | Mae Loss: 0.3582090 | SMAPE: 42.4599991 | MASE: 3.2716773
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 2 | Train Loss: 0.0781455 | Vali Loss: 0.1223043 | Test Loss: 0.0432200 | Mae Loss: 0.3002273 | SMAPE: 28.0302258 | MASE: 2.3245130
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 3 | Train Loss: 0.0605417 | Vali Loss: 0.0830103 | Test Loss: 0.0386227 | Mae Loss: 0.2374193 | SMAPE: 23.2727947 | MASE: 1.6736122
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 4 | Train Loss: 0.0414072 | Vali Loss: 0.0636318 | Test Loss: 0.0397840 | Mae Loss: 0.2056985 | SMAPE: 24.9154396 | MASE: 2.1193240
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 5 | Train Loss: 0.0362510 | Vali Loss: 0.0579023 | Test Loss: 0.0384088 | Mae Loss: 0.1935698 | SMAPE: 20.0032806 | MASE: 1.5177578
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 6 | Train Loss: 0.0407236 | Vali Loss: 0.0628641 | Test Loss: 0.0374531 | Mae Loss: 0.2046958 | SMAPE: 21.1215534 | MASE: 1.5160069
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 7 | Train Loss: 0.0402791 | Vali Loss: 0.0626709 | Test Loss: 0.0371356 | Mae Loss: 0.2037435 | SMAPE: 26.3377018 | MASE: 1.8346856
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 8 | Train Loss: 0.0369708 | Vali Loss: 0.0627233 | Test Loss: 0.0367123 | Mae Loss: 0.2034755 | SMAPE: 23.1063290 | MASE: 1.7164910
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 9 | Train Loss: 0.0396662 | Vali Loss: 0.0602944 | Test Loss: 0.0367936 | Mae Loss: 0.1973018 | SMAPE: 24.4992943 | MASE: 1.7764804
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 10 | Train Loss: 0.0346954 | Vali Loss: 0.0626119 | Test Loss: 0.0366606 | Mae Loss: 0.2032218 | SMAPE: 20.2773533 | MASE: 1.3741425
seq_len: 20 | label_len: 10 | pred_len: 4 | Epoch: 1 | Train Loss: 0.2076869 | Vali Loss: 0.1099516 | Test Loss: 0.1404839 | Mae Loss: 0.2723409 | SMAPE: 29.0123577 | MASE: 2.5671613
seq_len: 20 | label_len: 10 | pred_len: 4 | Epoch: 2 | Train Loss: 0.1538487 | Vali Loss: 0.1426275 | Test Loss: 0.1320060 | Mae Loss: 0.3152276 | SMAPE: 35.1657372 | MASE: 3.4298153
seq_len: 20 | label_len: 10 | pred_len: 4 | Epoch: 3 | Train Loss: 0.1191633 | Vali Loss: 0.1144565 | Test Loss: 0.0703559 | Mae Loss: 0.2883800 | SMAPE: 29.6012650 | MASE: 2.6502223
seq_len: 20 | label_len: 10 | pred_len: 4 | Epoch: 4 | Train Loss: 0.0886804 | Vali Loss: 0.1099422 | Test Loss: 0.0723215 | Mae Loss: 0.2881347 | SMAPE: 28.0769997 | MASE: 2.4166713
