seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 1 | Train Loss: 0.0928156 | Vali Loss: 0.0160041 | Test Loss: 0.1332124 | Mae Loss: 0.1027789 | SMAPE: 5.4572744 | MASE: 1.6965792
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 2 | Train Loss: 0.0868408 | Vali Loss: 0.0172641 | Test Loss: 0.1345215 | Mae Loss: 0.1105264 | SMAPE: 6.9028406 | MASE: 1.7151183
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 3 | Train Loss: 0.0946521 | Vali Loss: 0.0145630 | Test Loss: 0.1711051 | Mae Loss: 0.0966579 | SMAPE: 6.2519655 | MASE: 1.7348287
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 4 | Train Loss: 0.0912579 | Vali Loss: 0.0146911 | Test Loss: 0.1427100 | Mae Loss: 0.0972714 | SMAPE: 6.7233434 | MASE: 1.6905924
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 5 | Train Loss: 0.0713187 | Vali Loss: 0.0126009 | Test Loss: 0.1461404 | Mae Loss: 0.0890625 | SMAPE: 6.0142131 | MASE: 1.4736553
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 6 | Train Loss: 0.0709247 | Vali Loss: 0.0119280 | Test Loss: 0.1372381 | Mae Loss: 0.0857485 | SMAPE: 4.6180615 | MASE: 1.3512745
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 7 | Train Loss: 0.0674521 | Vali Loss: 0.0111606 | Test Loss: 0.1243684 | Mae Loss: 0.0821138 | SMAPE: 4.7256403 | MASE: 1.4129885
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 8 | Train Loss: 0.0587406 | Vali Loss: 0.0113236 | Test Loss: 0.1164795 | Mae Loss: 0.0833877 | SMAPE: 4.9871635 | MASE: 1.7894871
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 9 | Train Loss: 0.0577996 | Vali Loss: 0.0104042 | Test Loss: 0.1124757 | Mae Loss: 0.0789306 | SMAPE: 5.5383844 | MASE: 1.3982116
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 10 | Train Loss: 0.0648032 | Vali Loss: 0.0109801 | Test Loss: 0.1104715 | Mae Loss: 0.0815786 | SMAPE: 4.3894691 | MASE: 1.4931061
seq_len: 20 | label_len: 10 | pred_len: 4 | Epoch: 1 | Train Loss: 0.1837348 | Vali Loss: 0.0580328 | Test Loss: 0.2625803 | Mae Loss: 0.2022853 | SMAPE: 12.4703541 | MASE: 3.4279752
