seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 1 | Train Loss: 0.3796788 | Vali Loss: 0.5270873 | Test Loss: 0.3531824 | Mae Loss: 0.6058524 | SMAPE: 12.7555523 | MASE: 3.3972692
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 2 | Train Loss: 0.3129893 | Vali Loss: 0.1428505 | Test Loss: 0.2060305 | Mae Loss: 0.2874098 | SMAPE: 15.0687990 | MASE: 2.4487021
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 3 | Train Loss: 0.2190283 | Vali Loss: 0.2195741 | Test Loss: 0.2407989 | Mae Loss: 0.3702396 | SMAPE: 10.6547709 | MASE: 2.1337531
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 4 | Train Loss: 0.1804289 | Vali Loss: 0.0982767 | Test Loss: 0.2024805 | Mae Loss: 0.2515277 | SMAPE: 10.3142910 | MASE: 1.8623618
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 5 | Train Loss: 0.1886689 | Vali Loss: 0.1566267 | Test Loss: 0.2165299 | Mae Loss: 0.3083231 | SMAPE: 9.7165632 | MASE: 1.8108723
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 6 | Train Loss: 0.1866251 | Vali Loss: 0.1062393 | Test Loss: 0.2104357 | Mae Loss: 0.2614579 | SMAPE: 7.8263717 | MASE: 1.7815291
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 7 | Train Loss: 0.1858779 | Vali Loss: 0.0981498 | Test Loss: 0.2120903 | Mae Loss: 0.2505098 | SMAPE: 7.4495821 | MASE: 1.5935943
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 8 | Train Loss: 0.1663197 | Vali Loss: 0.0904562 | Test Loss: 0.2133212 | Mae Loss: 0.2462161 | SMAPE: 7.3628297 | MASE: 1.6841375
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 9 | Train Loss: 0.1702835 | Vali Loss: 0.1000079 | Test Loss: 0.2132090 | Mae Loss: 0.2522996 | SMAPE: 10.6035309 | MASE: 2.0786357
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 10 | Train Loss: 0.1719007 | Vali Loss: 0.0905250 | Test Loss: 0.2136723 | Mae Loss: 0.2433772 | SMAPE: 5.6547918 | MASE: 1.4758331
seq_len: 20 | label_len: 10 | pred_len: 4 | Epoch: 1 | Train Loss: 0.4980677 | Vali Loss: 1.2950381 | Test Loss: 0.2941100 | Mae Loss: 1.0532331 | SMAPE: 29.6776237 | MASE: 6.6532521
