seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 1 | Train Loss: 0.1849358 | Vali Loss: 0.3062489 | Test Loss: 0.4327173 | Mae Loss: 0.4095481 | SMAPE: 17.5153313 | MASE: 3.7168803
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 2 | Train Loss: 0.1452446 | Vali Loss: 0.2530021 | Test Loss: 0.5652519 | Mae Loss: 0.3921379 | SMAPE: 16.7751579 | MASE: 3.8052714
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 3 | Train Loss: 0.1295806 | Vali Loss: 0.1710220 | Test Loss: 0.2951115 | Mae Loss: 0.2708849 | SMAPE: 14.8227186 | MASE: 1.9859138
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 4 | Train Loss: 0.0815458 | Vali Loss: 0.1322720 | Test Loss: 0.2711293 | Mae Loss: 0.2311221 | SMAPE: 12.2278852 | MASE: 1.5928373
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 5 | Train Loss: 0.0897390 | Vali Loss: 0.1227787 | Test Loss: 0.2626595 | Mae Loss: 0.2047890 | SMAPE: 13.7493849 | MASE: 1.6958590
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 6 | Train Loss: 0.0810555 | Vali Loss: 0.1196477 | Test Loss: 0.2528712 | Mae Loss: 0.1942161 | SMAPE: 10.2401514 | MASE: 1.2504112
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 7 | Train Loss: 0.0893048 | Vali Loss: 0.0643936 | Test Loss: 0.2505723 | Mae Loss: 0.1604370 | SMAPE: 14.0130367 | MASE: 1.3798869
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 8 | Train Loss: 0.0785736 | Vali Loss: 0.1273853 | Test Loss: 0.2489667 | Mae Loss: 0.2116264 | SMAPE: 11.7495203 | MASE: 1.4470493
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 9 | Train Loss: 0.0822862 | Vali Loss: 0.0965517 | Test Loss: 0.2481702 | Mae Loss: 0.1812884 | SMAPE: 12.6797304 | MASE: 1.6170493
seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 10 | Train Loss: 0.0751727 | Vali Loss: 0.1270737 | Test Loss: 0.2477710 | Mae Loss: 0.2090453 | SMAPE: 8.2758427 | MASE: 1.4468403
seq_len: 20 | label_len: 10 | pred_len: 4 | Epoch: 1 | Train Loss: 0.2884352 | Vali Loss: 0.5578741 | Test Loss: 0.6695086 | Mae Loss: 0.5756449 | SMAPE: 23.9089527 | MASE: 3.5227439
seq_len: 20 | label_len: 10 | pred_len: 4 | Epoch: 2 | Train Loss: 0.2468215 | Vali Loss: 0.3799768 | Test Loss: 0.9323628 | Mae Loss: 0.5499172 | SMAPE: 21.4583492 | MASE: 3.6982963
